Title,Description,BiocVersion,Genome,SourceType,SourceUrl,SourceVersion,Species,TaxonomyId,Coordinate_1_based,DataProvider,Maintainer,RDataClass,DispatchClass,ResourceName,RDataPath,Tags
LUSC_CNACGH-20160128,LUSC_CNACGH-20160128 data specific to the LUSC cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,LUSC_CNACGH-20160128.rda,curatedTCGAData/v2.0.1/LUSC_CNACGH-20160128.rda,CNACGH
LUSC_CNASNP-20160128,LUSC_CNASNP-20160128 data specific to the LUSC cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,LUSC_CNASNP-20160128.rda,curatedTCGAData/v2.0.1/LUSC_CNASNP-20160128.rda,CNASNP
LUSC_CNVSNP-20160128,LUSC_CNVSNP-20160128 data specific to the LUSC cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,LUSC_CNVSNP-20160128.rda,curatedTCGAData/v2.0.1/LUSC_CNVSNP-20160128.rda,CNVSNP
LUSC_colData-20160128,LUSC_colData-20160128 data specific to the LUSC cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,DFrame,Rda,LUSC_colData-20160128.rda,curatedTCGAData/v2.0.1/LUSC_colData-20160128.rda,colData
LUSC_GISTIC_AllByGene-20160128,LUSC_GISTIC_AllByGene-20160128 data specific to the LUSC cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LUSC_GISTIC_AllByGene-20160128.rda,curatedTCGAData/v2.0.1/LUSC_GISTIC_AllByGene-20160128.rda,GISTIC
LUSC_GISTIC_Peaks-20160128,LUSC_GISTIC_Peaks-20160128 data specific to the LUSC cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RangedSummarizedExperiment,Rda,LUSC_GISTIC_Peaks-20160128.rda,curatedTCGAData/v2.0.1/LUSC_GISTIC_Peaks-20160128.rda,GISTIC
LUSC_GISTIC_ThresholdedByGene-20160128,LUSC_GISTIC_ThresholdedByGene-20160128 data specific to the LUSC cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LUSC_GISTIC_ThresholdedByGene-20160128.rda,curatedTCGAData/v2.0.1/LUSC_GISTIC_ThresholdedByGene-20160128.rda,GISTIC
LUSC_Methylation_methyl27-20160128_assays,LUSC_Methylation_methyl27-20160128_assays data specific to the LUSC cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,H5File,LUSC_Methylation_methyl27-20160128_assays.h5,curatedTCGAData/v2.0.1/LUSC_Methylation_methyl27-20160128_assays.h5,Methylation
LUSC_Methylation_methyl27-20160128_se,LUSC_Methylation_methyl27-20160128_se data specific to the LUSC cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rds,LUSC_Methylation_methyl27-20160128_se.rds,curatedTCGAData/v2.0.1/LUSC_Methylation_methyl27-20160128_se.rds,Methylation
LUSC_Methylation_methyl450-20160128_assays,LUSC_Methylation_methyl450-20160128_assays data specific to the LUSC cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,H5File,LUSC_Methylation_methyl450-20160128_assays.h5,curatedTCGAData/v2.0.1/LUSC_Methylation_methyl450-20160128_assays.h5,Methylation
LUSC_Methylation_methyl450-20160128_se,LUSC_Methylation_methyl450-20160128_se data specific to the LUSC cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rds,LUSC_Methylation_methyl450-20160128_se.rds,curatedTCGAData/v2.0.1/LUSC_Methylation_methyl450-20160128_se.rds,Methylation
LUSC_mRNAArray_huex-20160128,LUSC_mRNAArray_huex-20160128 data specific to the LUSC cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LUSC_mRNAArray_huex-20160128.rda,curatedTCGAData/v2.0.1/LUSC_mRNAArray_huex-20160128.rda,mRNAArray
LUSC_mRNAArray_TX_g4502a-20160128,LUSC_mRNAArray_TX_g4502a-20160128 data specific to the LUSC cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LUSC_mRNAArray_TX_g4502a-20160128.rda,curatedTCGAData/v2.0.1/LUSC_mRNAArray_TX_g4502a-20160128.rda,mRNAArray
LUSC_mRNAArray_TX_ht_hg_u133a-20160128,LUSC_mRNAArray_TX_ht_hg_u133a-20160128 data specific to the LUSC cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LUSC_mRNAArray_TX_ht_hg_u133a-20160128.rda,curatedTCGAData/v2.0.1/LUSC_mRNAArray_TX_ht_hg_u133a-20160128.rda,mRNAArray
LUSC_Mutation-20160128,LUSC_Mutation-20160128 data specific to the LUSC cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LUSC_Mutation-20160128.rda,curatedTCGAData/v2.0.1/LUSC_Mutation-20160128.rda,Mutation
LUSC_RNASeq2Gene-20160128,LUSC_RNASeq2Gene-20160128 data specific to the LUSC cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,DFrame,Rda,LUSC_RNASeq2Gene-20160128.rda,curatedTCGAData/v2.0.1/LUSC_RNASeq2Gene-20160128.rda,RNASeq2Gene
LUSC_RNASeqGene-20160128,LUSC_RNASeqGene-20160128 data specific to the LUSC cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LUSC_RNASeqGene-20160128.rda,curatedTCGAData/v2.0.1/LUSC_RNASeqGene-20160128.rda,RNASeqGene
LUSC_RPPAArray-20160128,LUSC_RPPAArray-20160128 data specific to the LUSC cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LUSC_RPPAArray-20160128.rda,curatedTCGAData/v2.0.1/LUSC_RPPAArray-20160128.rda,RPPAArray
LUSC_sampleMap-20160128,LUSC_sampleMap-20160128 data specific to the LUSC cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,LUSC_sampleMap-20160128.rda,curatedTCGAData/v2.0.1/LUSC_sampleMap-20160128.rda,sampleMap
MESO_CNASNP-20160128,MESO_CNASNP-20160128 data specific to the MESO cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,MESO_CNASNP-20160128.rda,curatedTCGAData/v2.0.1/MESO_CNASNP-20160128.rda,CNASNP
MESO_CNVSNP-20160128,MESO_CNVSNP-20160128 data specific to the MESO cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,MESO_CNVSNP-20160128.rda,curatedTCGAData/v2.0.1/MESO_CNVSNP-20160128.rda,CNVSNP
MESO_colData-20160128,MESO_colData-20160128 data specific to the MESO cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,DFrame,Rda,MESO_colData-20160128.rda,curatedTCGAData/v2.0.1/MESO_colData-20160128.rda,colData
MESO_GISTIC_AllByGene-20160128,MESO_GISTIC_AllByGene-20160128 data specific to the MESO cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,MESO_GISTIC_AllByGene-20160128.rda,curatedTCGAData/v2.0.1/MESO_GISTIC_AllByGene-20160128.rda,GISTIC
MESO_GISTIC_Peaks-20160128,MESO_GISTIC_Peaks-20160128 data specific to the MESO cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RangedSummarizedExperiment,Rda,MESO_GISTIC_Peaks-20160128.rda,curatedTCGAData/v2.0.1/MESO_GISTIC_Peaks-20160128.rda,GISTIC
MESO_GISTIC_ThresholdedByGene-20160128,MESO_GISTIC_ThresholdedByGene-20160128 data specific to the MESO cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,MESO_GISTIC_ThresholdedByGene-20160128.rda,curatedTCGAData/v2.0.1/MESO_GISTIC_ThresholdedByGene-20160128.rda,GISTIC
MESO_Methylation-20160128_assays,MESO_Methylation-20160128_assays data specific to the MESO cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,H5File,MESO_Methylation-20160128_assays.h5,curatedTCGAData/v2.0.1/MESO_Methylation-20160128_assays.h5,Methylation
MESO_Methylation-20160128_se,MESO_Methylation-20160128_se data specific to the MESO cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rds,MESO_Methylation-20160128_se.rds,curatedTCGAData/v2.0.1/MESO_Methylation-20160128_se.rds,Methylation
MESO_RNASeq2Gene-20160128,MESO_RNASeq2Gene-20160128 data specific to the MESO cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,MESO_RNASeq2Gene-20160128.rda,curatedTCGAData/v2.0.1/MESO_RNASeq2Gene-20160128.rda,RNASeq2Gene
MESO_RPPAArray-20160128,MESO_RPPAArray-20160128 data specific to the MESO cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,MESO_RPPAArray-20160128.rda,curatedTCGAData/v2.0.1/MESO_RPPAArray-20160128.rda,RPPAArray
MESO_sampleMap-20160128,MESO_sampleMap-20160128 data specific to the MESO cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,MESO_sampleMap-20160128.rda,curatedTCGAData/v2.0.1/MESO_sampleMap-20160128.rda,sampleMap
OV_CNACGH_CGH_hg_244a-20160128,OV_CNACGH_CGH_hg_244a-20160128 data specific to the OV cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,OV_CNACGH_CGH_hg_244a-20160128.rda,curatedTCGAData/v2.0.1/OV_CNACGH_CGH_hg_244a-20160128.rda,CNACGH
OV_CNACGH_CGH_hg_415k_g4124a-20160128,OV_CNACGH_CGH_hg_415k_g4124a-20160128 data specific to the OV cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,OV_CNACGH_CGH_hg_415k_g4124a-20160128.rda,curatedTCGAData/v2.0.1/OV_CNACGH_CGH_hg_415k_g4124a-20160128.rda,CNACGH
OV_CNASNP-20160128,OV_CNASNP-20160128 data specific to the OV cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,OV_CNASNP-20160128.rda,curatedTCGAData/v2.0.1/OV_CNASNP-20160128.rda,CNASNP
OV_CNVSNP-20160128,OV_CNVSNP-20160128 data specific to the OV cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,OV_CNVSNP-20160128.rda,curatedTCGAData/v2.0.1/OV_CNVSNP-20160128.rda,CNVSNP
OV_colData-20160128,OV_colData-20160128 data specific to the OV cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,DFrame,Rda,OV_colData-20160128.rda,curatedTCGAData/v2.0.1/OV_colData-20160128.rda,colData
OV_GISTIC_AllByGene-20160128,OV_GISTIC_AllByGene-20160128 data specific to the OV cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,OV_GISTIC_AllByGene-20160128.rda,curatedTCGAData/v2.0.1/OV_GISTIC_AllByGene-20160128.rda,GISTIC
OV_GISTIC_Peaks-20160128,OV_GISTIC_Peaks-20160128 data specific to the OV cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RangedSummarizedExperiment,Rda,OV_GISTIC_Peaks-20160128.rda,curatedTCGAData/v2.0.1/OV_GISTIC_Peaks-20160128.rda,GISTIC
OV_GISTIC_ThresholdedByGene-20160128,OV_GISTIC_ThresholdedByGene-20160128 data specific to the OV cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,OV_GISTIC_ThresholdedByGene-20160128.rda,curatedTCGAData/v2.0.1/OV_GISTIC_ThresholdedByGene-20160128.rda,GISTIC
OV_Methylation_methyl27-20160128_assays,OV_Methylation_methyl27-20160128_assays data specific to the OV cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,H5File,OV_Methylation_methyl27-20160128_assays.h5,curatedTCGAData/v2.0.1/OV_Methylation_methyl27-20160128_assays.h5,Methylation
OV_Methylation_methyl27-20160128_se,OV_Methylation_methyl27-20160128_se data specific to the OV cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rds,OV_Methylation_methyl27-20160128_se.rds,curatedTCGAData/v2.0.1/OV_Methylation_methyl27-20160128_se.rds,Methylation
OV_Methylation_methyl450-20160128_assays,OV_Methylation_methyl450-20160128_assays data specific to the OV cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,H5File,OV_Methylation_methyl450-20160128_assays.h5,curatedTCGAData/v2.0.1/OV_Methylation_methyl450-20160128_assays.h5,Methylation
OV_Methylation_methyl450-20160128_se,OV_Methylation_methyl450-20160128_se data specific to the OV cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rds,OV_Methylation_methyl450-20160128_se.rds,curatedTCGAData/v2.0.1/OV_Methylation_methyl450-20160128_se.rds,Methylation
OV_miRNAArray-20160128,OV_miRNAArray-20160128 data specific to the OV cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,OV_miRNAArray-20160128.rda,curatedTCGAData/v2.0.1/OV_miRNAArray-20160128.rda,miRNAArray
OV_mRNAArray_huex-20160128,OV_mRNAArray_huex-20160128 data specific to the OV cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,OV_mRNAArray_huex-20160128.rda,curatedTCGAData/v2.0.1/OV_mRNAArray_huex-20160128.rda,mRNAArray
OV_mRNAArray_TX_g4502a-20160128,OV_mRNAArray_TX_g4502a-20160128 data specific to the OV cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,OV_mRNAArray_TX_g4502a-20160128.rda,curatedTCGAData/v2.0.1/OV_mRNAArray_TX_g4502a-20160128.rda,mRNAArray
OV_mRNAArray_TX_ht_hg_u133a-20160128,OV_mRNAArray_TX_ht_hg_u133a-20160128 data specific to the OV cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,OV_mRNAArray_TX_ht_hg_u133a-20160128.rda,curatedTCGAData/v2.0.1/OV_mRNAArray_TX_ht_hg_u133a-20160128.rda,mRNAArray
OV_Mutation-20160128,OV_Mutation-20160128 data specific to the OV cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,OV_Mutation-20160128.rda,curatedTCGAData/v2.0.1/OV_Mutation-20160128.rda,Mutation
OV_RNASeq2Gene-20160128,OV_RNASeq2Gene-20160128 data specific to the OV cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,DFrame,Rda,OV_RNASeq2Gene-20160128.rda,curatedTCGAData/v2.0.1/OV_RNASeq2Gene-20160128.rda,RNASeq2Gene
OV_RNASeqGene-20160128,OV_RNASeqGene-20160128 data specific to the OV cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,OV_RNASeqGene-20160128.rda,curatedTCGAData/v2.0.1/OV_RNASeqGene-20160128.rda,RNASeqGene
OV_RPPAArray-20160128,OV_RPPAArray-20160128 data specific to the OV cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,OV_RPPAArray-20160128.rda,curatedTCGAData/v2.0.1/OV_RPPAArray-20160128.rda,RPPAArray
OV_sampleMap-20160128,OV_sampleMap-20160128 data specific to the OV cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,SummarizedExperiment,Rda,OV_sampleMap-20160128.rda,curatedTCGAData/v2.0.1/OV_sampleMap-20160128.rda,sampleMap
PAAD_CNASNP-20160128,PAAD_CNASNP-20160128 data specific to the PAAD cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,PAAD_CNASNP-20160128.rda,curatedTCGAData/v2.0.1/PAAD_CNASNP-20160128.rda,CNASNP
PAAD_CNVSNP-20160128,PAAD_CNVSNP-20160128 data specific to the PAAD cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,RaggedExperiment,Rda,PAAD_CNVSNP-20160128.rda,curatedTCGAData/v2.0.1/PAAD_CNVSNP-20160128.rda,CNVSNP
PAAD_colData-20160128,PAAD_colData-20160128 data specific to the PAAD cohort of the TCGA project,3.17,NA,TXT,http://gdac.broadinstitute.org/,2.1.0,Homo sapiens,9606,NA,Eli and Edythe L. Broad Institute of Harvard and MIT,Marcel Ramos <marcel.ramos@roswellpark.org>,DFrame,Rda,PAAD_colData-20160128.rda,curatedTCGAData/v2.0.1/PAAD_colData-20160128.rda,colData
